Category,Author,Title,Year,Publisher,Journal,Booktitle,node_id,Goto PDF,CommunityID
Probabilistic_Methods, R. P. Martin. HPAM: , An Active Message layer for a network of HP workstations. ,1994,Unknown,Unknown," In Hot Interconnects II, ",767,https://www.cs.rutgers.edu/~rmartin/papers/cv-martin-sept.pdf,0
Probabilistic_Methods," Thorsten von Eicken, David E. Culler, Seth Copen Coldstein, and Klaus Erik Schauser. ", Active Messages: a Mechanism for Integrated Communication and Computation. ,1992,Unknown,Unknown," In Proceedings of the 19th International Symposium on Computer Architecture, ",770,http://www.cs.cmu.edu/~seth/papers/voneicken-isca92.pdf,0
Probabilistic_Methods," Woo, S. C., Ohara, M., Torrie, E., Singh, J. P., and Gupta, A. ", The SPLASH-2 programs: Characterization and methodological considerations. ,1995,Unknown,Unknown," In Proceedings of the 22nd Annual International Symposium on Computer Architecture, ",772,https://www.csd.uoc.gr/~hy527/reading/splash2_isca.pdf,19
Probabilistic_Methods, S. Kannan and M. Blum. , Designing programs that check their work. ,1989,Unknown,Unknown," In Proceedings of the 1989 Symposium on Theory of Computing, ",774,https://lib.manaraa.com/books/Designing%20programs%20that%20check%20their%20work.pdf,62
Probabilistic_Methods," F. Erg un, S. Ravi Kumar, and D. Sivakumar. ", Self testing without the generator bottleneck. ,Unknown,Unknown," sicomp, ",Unknown,775,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=a97bbe943aec9cef8f029b792e30c8e424780c97,14
Probabilistic_Methods, C. Knoblock. , Generating parallel execution plans with a partial-order planner. ,1994,Unknown,Unknown," In Proc. 2nd Intl. Conf. on A.I. Planning Systems, ",776,https://apps.dtic.mil/sti/tr/pdf/ADA285888.pdf,17
Probabilistic_Methods," Raymond Reiter, "," Natural actions, concurrency and continuous time in the situation calculus, ",1996,Unknown,Unknown," Principles of Knowledge Representation and Rea 55 soning: Proceedings of the Fifth International Conference (KR\'96), ",777,http://www.cs.utoronto.ca/kr/papers/natural.pdf,19
Probabilistic_Methods," D. Weld, "," An Introduction to Least Commitment Planning, ",1994,Unknown,Unknown,Unknown,778,https://homes.cs.washington.edu/~weld/papers/pi.pdf,19
Probabilistic_Methods," A. Francis and A. Ram, "," Computational Models of the Utility Problem and their Application to a Utility Analysis of Case-Based Reasoning, ", (1993). ,Unknown,Unknown," in: Proceedings of the ML-93 Workshop on Knowledge Compilation and Speedup Learning Amherst, ",779,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=2908293ace6eee11aaf046a2f888e423545c4df9,19
Probabilistic_Methods," Leake, D.B. ", Representing self-knowledge for introspection about memory search. , (1995). ," AAAI Press, ",Unknown, In Working Notes of the AAAI-95 Spring Symposium on Representing Mental States and Mechanisms. ,780,https://cs.indiana.edu/ftp/leake/p-95-01.pdf,76
Probabilistic_Methods,Unknown," Machine Learning: A Multistrategy Approach, ",1992," Morgan Kaufmann, ",Unknown, Vol. IV. ,781,http://web.stanford.edu/~himalv/unknownunknownsws.pdf,14
Probabilistic_Methods," R. Alur, T.A. Henzinger, and S.K. Rajamani. "," Symbolic exploration of transition hierarchies. In TACAS 98: Tools and Algorithms for Construction and Analysis of Systems, ",1998," LNCS 1384, ",Unknown,Unknown,782,https://link.springer.com/content/pdf/10.1007/b96393.pdf,2
Probabilistic_Methods," R. Alur, T.A. Henzinger, F.Y.C. Mang, S. Qadeer, S.K. Rajamani, and S. Tasiran. ", Mocha : Modularity in model checking. ,1998," Springer-Verlag, ",Unknown," CAV 98: Computer Aided Verification, Lecture Notes in Computer Science. ",783,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=2fa2012321134a827786156991d35bb3ec0fe66b,2
Probabilistic_Methods," W. Lawton, "," Tight frames of compactly supported affine wavelets, ",Unknown,Unknown, J. Math. Phys. ,Unknown,785,https://pubs.aip.org/aip/jmp/article-pdf/31/8/1898/8159792/1898_1_online.pdf,43
Probabilistic_Methods," A. Ron, ", Zuowei Shen (1995): Frames and stable bases for shift-invariant subspaces of L 2 (IR d ). Canad. ,Unknown,Unknown," J. Math., ",Unknown,786,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/868775AE640B8A035CEA3077BDAA1299/S0008414X00048392a.pdf/frames_and_stable_bases_for_shiftinvariant_subspaces_of_l2d.pdf,77
Probabilistic_Methods, M. Kaufmann and J S. Moore. ," See reports/km94.ps. (Written about a year before ACL2 was first released, this document is now somewhat dated but does provide some perspective on the system, especially with respect to Nqthm.) ",1994,Unknown,Unknown,Unknown,787,https://www.cs.utexas.edu/users/moore/publications/bkm96.pdf,23
Probabilistic_Methods," Dean, D., Felton, E., and Wallach, D. ", Java security: From hotjava to netscape and beyond. , (1996). ,Unknown,Unknown,Unknown,788,https://www.cs.rice.edu/~dwallach/pub/oakland96.pdf,3
Probabilistic_Methods," Necula, G.C. and Lee, P. "," Safe Kernel Extensions Without Run-Time Checking OSDI, ",1996,Unknown,Unknown,Unknown,789,http://www.cs.cmu.edu/~15712/papers//necula96.pdf,20
Probabilistic_Methods," Ousterhout, J. "," Why Aren\'t Operating Systems Getting Faster As Fast as Hardware? Proceedings of the 1990 Summer Usenix, "," 1990, ",Unknown,Unknown,Unknown,790,https://web.stanford.edu/~ouster/cgi-bin/papers/osfaster.pdf,14
Probabilistic_Methods," Margo I. Seltzer, Yasuhiro Endo, Christopher Small, and Keith A. Smith. ", Dealing With Disaster: Surviving Misbehaving Kernel Extensions. ,1996,Unknown,Unknown," Operating Systems Design and Implementation (OSDI), ",791,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=fea633245001e5dd723e1b762597da26cfc8e514,14
Probabilistic_Methods," M. Bellare, O. Goldreich and E. Petrank. ", Uniform Generation of NP-witnesses using an NP-oracle. ,1997,Unknown,Unknown,Unknown,792,https://cseweb.ucsd.edu/~mihir/papers/ug.pdf,16
Probabilistic_Methods," M. Bellare, S. Goldwasser and D. Micciancio. ", Pseudo-random Number Generation within Cryptographic Algorithms: the DSS Case. ,Unknown,Unknown,Unknown," In Crypto97, Springer Lecture Notes in Computer Science (Vol. ",793,https://cseweb.ucsd.edu/~mihir/papers/dss-lcg.pdf,18
Probabilistic_Methods, M. Bellare and P. Rogaway. , Entity authentica-tion and key distribution. ,Unknown,Unknown,Unknown,Unknown,794,https://cseweb.ucsd.edu/~mihir/papers/eakd.pdf,14
Probabilistic_Methods," Christian Cachin and Ueli Maurer, "," Unconditional security against memory-bounded adversaries, "," 1997, "," Springer-Verlag, ",Unknown," Lecture Notes in Computer Science, ",795,https://link.springer.com/content/pdf/10.1007/BFb0052243.pdf,19
Probabilistic_Methods," R. Canetti and R. Gennaro, "," Incoercible Multiparty Computation, ",1996,Unknown," Theory of Cryptology Library, ",Unknown,796,https://web.cs.ucla.edu/~rafail/PUBLIC/182.pdf,6
Probabilistic_Methods," S. Even, O. Goldreich, S. Micali. ", On-Line/Off-Line Digital Signatures. ,1996,Unknown," J. of Cryptology, ",Unknown,797,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=e8e24b884e1004dbf28e5af58a2532fa3576d370,6
Probabilistic_Methods," Rosario Gennaro, Stas Jarecki, Hugo Krawczyk, and Tal Rabin. ", Robust threshold DSS signatures. ,Unknown,Unknown,Unknown,Unknown,798,https://eprint.iacr.org/2008/045.pdf,20
Probabilistic_Methods," Goldreich O., ", Two remarks Concerning the GMR Signature Scheme MIT Tech. ,1986,Unknown,Unknown,Unknown,800,https://www.wisdom.weizmann.ac.il/~oded/PSX/gmr.pdf,6
Probabilistic_Methods," Levin, L.A., "," One-way Function and Pseudorandom Generators, "," 1987, ",Unknown," Combinatorica, ",Unknown,801,https://www.csc.kth.se/~johanh/prgfromowf.pdf,18
Probabilistic_Methods," A. Herzberg, M. Jakonsson, S. Jarecki, H. Krawczyk and M. Yung, "," Proactive Public-Key and Signature Systems, ",Unknown, manusript. ,Unknown,Unknown,803,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=a3f55571017f2a0af5c4f9c94fb21e74ebe81d4f,19
Probabilistic_Methods," M. Naor, O. Reingold, "," On the construction of pseudo-random permutations: Luby-Rackoff revisited., ",Unknown,Unknown,Unknown,Unknown,804,https://omereingold.files.wordpress.com/2014/10/lr.pdf,2
Probabilistic_Methods, R. Ostrovsky and A. Wigderson. , One-Way Functions are Essential for Non-Trivial Zero-Knowledge. ,1993,Unknown,Unknown," In Proc. of 34th IEEE Symp. on Foundations of Computer Science, ",805,https://web.cs.ucla.edu/~rafail/PUBLIC/14.pdf,20
Probabilistic_Methods, B. Pfitzmann and M. Waidner. , Properties of Payment Systems: General Definition Sketch and Classification. ,1996,Unknown,Unknown,Unknown,806,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=96a91ad17ff5cda3f22e127d2fd6e1800685dfd4,6
Probabilistic_Methods," Rivest, R. L., Shamir, A., and Adleman, L. ", A method for obtaining digital and public-key cryptosystems. , (1978). ,Unknown," Communications of the ACM, ",Unknown,807,https://web.williams.edu/Mathematics/lg5/302/RSA.pdf,18
Probabilistic_Methods, Amit Sahai and Salil Vadhan. , A complete promise problem for statistical zero-knowledge. ,1997,Unknown,Unknown," In Proceedings of the Thirty Eighth Annual Symposium on Foundations of Computer Science, ",811,http://web.cs.ucla.edu/~sahai/work/web/2003%20Publications/J.ACM2003.pdf,3
Probabilistic_Methods," Andrew C.-C. Yao, "," How to generate and exchange secrets, "," 1986, ",Unknown,Unknown," Proc. 27th IEEE Symposium on Foundations of Computer Science (FOCS), ",812,https://research.cs.wisc.edu/areas/sec/yao1982-ocr.pdf,17
Probabilistic_Methods, J. Ross Beveridge and Mark R. Stevens. ," CAD-based Target Identification in Range, IR and Color Imagery Using On-Line Rendering and Feature Prediction. ",1996,Unknown,Unknown,Unknown,813,https://www.cs.colostate.edu/~vision/publications/CAD1997.pdf,2
Probabilistic_Methods," J. Ross Beveridge, Mark R. Stevens, Zhongfei Zhang, and Mike Goss. ", Approximate Image Mappings Between Nearly Boresight Aligned Optical and Range Sensors. ,1996,Unknown,Unknown,Unknown,816,https://apps.dtic.mil/sti/tr/pdf/ADA308479.pdf,8
Probabilistic_Methods, Russell Greiner. , PALO: A probabilistic hill climbing algorithm. ,1996,Unknown,Unknown," Artificial Intelligence, ",818,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=5eb7f27cd48f78c27082581fc395ddc7e12f455b,8
Probabilistic_Methods," M. Dubois, J. Skeppstedt, L. Ricciulli, K. Ramamurthy, and P. Stenstrom. ", The detection and elimination of useless misses in multiprocessors. ,1993,Unknown,Unknown," In 20th Annual International Symposium on Computer Architecture, ",820,https://dl.acm.org/doi/pdf/10.1145/173682.165145,6
Case_Based, Douglas C. Schmidt and Chris Cleeland. , Applying Patterns to Develop Extensible ORB Middleware. ,Unknown,Unknown," IEEE Communications Magazine, ",Unknown,821,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=8cc2341c66dba3c7a3d03e0fb86455e879490dd9,44
Case_Based, C. V. Stewart. MINPRAN: , A new robust estimator for computer vision. ,1995,Unknown," IEEE PAMI, ",Unknown,822,http://www.vision.cs.rpi.edu/publications/pdfs/stewart-pami95.pdf,19
Case_Based," S. C. Zhu, T. S. Lee, and A. L. Yuille. "," Region competition: Unifying snakes, region growing, energy/Bayes/MDL for multi-band image segmentation. ",1995,Unknown,Unknown," In Int. Conf. on Computer Vision, ",823,https://www.cnbc.cmu.edu/~tai/papers/region_competition.pdf,6
Case_Based," Bartell, B.T., Cottrell G.W., and R.K. ", Belew Learning the optimal parameters in a ranked retrieval system using multi-query relevance feedback. ,1994,Unknown,Unknown," In Proc. Symp. on Document Analysis and Information Retrieval, ",824,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=cbb8980bff554d12606e80b793f418b0a6ec427a,6
Case_Based," A. W. Moore and J. Schneider, "," Memory-based Stochastic Optimization, ",1995,Unknown,Unknown,Unknown,827,https://www.ri.cmu.edu/pub_files/pub1/moore_andrew_1995_1/moore_andrew_1995_1.pdf,8
Case_Based," F. Korn, N. Sidiropolous, C. Faloutos, E. Siegel, and Z. Protopapas. ", Fast nearest neighbor search in medical image databases. ,1996,Unknown,Unknown," International Conference on Very Large Data Bases, ",828,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=b829997e98de8a73c41bb44b805ee61616d4a3e7,20
Case_Based, Guruduth Banavar. , An Application Framework for Compositional Modularity. ,1995,Unknown,Unknown,Unknown,829,https://www.cs.utah.edu/docs/techreports/1995/pdf/CSTD-95-011.pdf,14
Case_Based," Guruduth Banavar, Gary Lindstrom, and Douglas Orr. ", Type-safe composition of object modules. ,1994,Unknown,Unknown," In Proc. International Conference on Computer Systems and Education, ",830,https://www.cs.utah.edu/docs/techreports/1994/pdf/UUCS-94-001.pdf,19
Case_Based," Guruduth Banavar, Douglas Orr, and Gary Lindstrom. "," Layered, server-based support for object oriented application development. ",1995,Unknown, IEEE Computer Society. ," Proceedings of the Fourth International Workshop on Object Orientation in Operating Systems, ",834,https://www.cs.utah.edu/docs/techreports/1995/pdf/UUCS-95-007.pdf,6
Case_Based," Orr, D. and Mecklenburg, R. W. ", OMOS - An Object Server for Program Execution. ," 1992, "," IEEE Computer Society Press, Los Alamitos, ",Unknown," In Proceedings of the International Workshop on Object Oriented Operating Systems, ",836,https://www.cs.utah.edu/docs/techreports/1992/pdf/UUCS-92-033.pdf,12
Case_Based, Sho-Huang Simon Tung. , Interactive modular programming in scheme. ,1992,Unknown,Unknown," In 1992 ACM Conference on Lisp and Functional Programming, ",839,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=ee4b5fdea6cd5ae15031bd4c8379c84a1fc3456c,7
Case_Based, L. Lamport and M. Abadi. , Real Time: ,1992," Springer-Verlag, ",Unknown," Theory in Practice, Lecture Notes in Computer Science 600, ",841,https://lamport.azurewebsites.net/pubs/lamport-old-fashioned.pdf,3
Case_Based, S. Aggrawal. , Time optimal self-stabilizing spanning tree algorithms. ,1994,Unknown,Unknown,Unknown,842,https://groups.csail.mit.edu/tds/papers/Aggarwal/TR-632.pdf,19
Case_Based, T. A. Henzinger and P.-H. Ho. , Algorithmic analysis of nonlinear hybrid systems. ,Unknown, Springer-Verlag. ,Unknown," Computer Aided Verification, 7th International Conference, CAV\'95 Proceedings, ",843,https://www.cis.upenn.edu/~alur/TCS95.pdf,22
Case_Based," Heitmeyer, C.; Lynch, N.: "," December 1994 Proving Safety Properties of the Steam Boiler Controller G. Leeb, N. ",Unknown," IEEE Computer Society Press, ",Unknown," In Proceedings of the 15th IEEE Real-Time Systems Symposium, ",844,https://groups.csail.mit.edu/tds/papers/Leeb/boiler_short.pdf,18
Case_Based, K. Kennedy and K. S. McKinley. , Maximizing loop parallelism and improving data locality via loop fusion and distribution. ,1993,Unknown,Unknown," In Languages and Compilers for Parallel Computing, ",845,https://www.cs.utexas.edu/users/mckinley/papers/lcpc-1993.pdf,0
Case_Based, Vivek Sarkar and Radhika Thekkath. , A general framework for iteration-reordering loop transformations. ,1992,Unknown,Unknown," In ACM SIGPLAN\'92 Conference on Programming Language Design and Implementation, ",848,https://dl.acm.org/doi/pdf/10.1145/143095.143132,6
Case_Based," Wolf, M. and Lam, M., "," ``A Loop Transformation Theory and an Algorithm to Maximize Parallelism\'\', "," 1991, ",Unknown," IEEE Trans. on Par. and Dist. Sys., Vol.2, ",Unknown,849,https://suif.stanford.edu/papers/wolf91b.pdf,3
Case_Based," Young, M., Tevanian, A., Rashid, R., Golub, D., Eppinger, J., Chew, J., Bolosky, W., Black, D., Baron, R.. ", The Duality of Memory and Communication in the Implementation of a Multiprocessor Operating System. ,1987,Unknown,Unknown," In Proceedings of the Eleventh ACM Symposium on Operating Systems Principles, ",850,https://pages.cs.wisc.edu/~remzi/Classes/736/Fall2000/Papers/mach-duality.pdf,19
Case_Based," S. Y. W. Su and H. Lam, et al., ""OSAM*.KBMS: "," An Object-Oriented Knowledge-Base Management System for Supporting Advanced Applications, ",1993,Unknown,Unknown," Proc. of the 1993 ACM SIGMOD Int\'l Conf. on Management of Data, ",852,https://bookserver.archive.org/acquire/kobjectorientedk00shyyrich.pdf,12
Case_Based," Barbara Liskov, Sanjay Ghemawat, Robert Gruber, Paul Johnson, Liuba Shrira, and Michael Williams. ", Replication in the Harp File System. ,1991,Unknown,Unknown," Proceedings of the Thirteenth Symposium on Operating Systems Principles, ",854,https://pmg.csail.mit.edu/papers/harp.pdf,22
Case_Based, David McAllister and David Rosenblitt. , Systematic nonlinear planning. ,1991,Unknown,Unknown," In Proceedings of the National Conference on Artificial Intelligence, ",855,https://cdn.aaai.org/AAAI/1991/AAAI91-099.pdf,3
Case_Based," J. S. Penberthy and D. S. Weld, UCPOP: "," A Sound , Complete, Partial-Order Planner for ADL, "," 1992, ",Unknown,Unknown," Proceedings of the Third International Conference on Knowledge Representation and Reasoning, ",856,https://homes.cs.washington.edu/~weld/papers/ucpop-kr92.pdf,49
Case_Based," E. Malavasi, D. Pandini and V. Liberali, "," Optimum Stacked Layout for Analog CMOS ICs, ",1993,Unknown,Unknown," in Proc. IEEE Custom Integrated Circuits Conference, ",857,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=64e76352f978f93956f1688a50188e39944ec133,22
Case_Based," M.C. Ferris and J.S. Pang, "," Engineering and economic applications of complementarity problems, ",Unknown,Unknown,Unknown,Unknown,858,https://pages.cs.wisc.edu/~ferris/papers/sirev-comp-app.pdf,7
Case_Based," M.C. Ferris and T.F. Rutherford, "," Accessing realistic mixed complementarity prob lems within MATLAB, Nonlinear Optimization and Applications, "," 1996, "," Plenum Press, ",Unknown,Unknown,859,"https://doc.lagout.org/science/0_Computer%20Science/3_Theory/Non-Linear%20Systems,%20Modeling,%20Optimization/Nonlinear%20Optimization%20Computational%20Issues.pdf",12
Case_Based, Venkata N. Padmanabhan. , Improving World Wide Web Latency. ,1995,Unknown,Unknown,Unknown,860,https://www.sciencedirect.com/science/article/pii/0169755295001061/pdf?md5=155783253a4dc259c41a63d2180f1402&pid=1-s2.0-0169755295001061-main.pdf,6
Case_Based," Federico Girosi, Michael Jones, and Tomaso Poggio. ", Regularization thory and neural networks architectures. ,1995,Unknown," Neural Computation, ",Unknown,862,https://cseweb.ucsd.edu/classes/fa01/cse291/hhyu-presentation.pdf,14
Case_Based, A. Ram and L. Hunter. , The Use of Explicit Goals for Knowledge to Guide Inference and Learning. ,Unknown,Unknown," Applied Intelligence, ",Unknown,863,https://sites.cc.gatech.edu/fac/ashwin/papers/git-cc-92-04.pdf,14
Case_Based, A. Ram. , Knowledge Goals: A Theory of Interestingness. ,Unknown, Lawrence Erlbaum Associates. ,Unknown," In Proceedings of the Twelvth Annual Conference of the Cognitive Science Society, ",864,https://direct.mit.edu/books/edited-volume/chapter-pdf/2293314/9780262282055_cak.pdf,16
Case_Based," James Arvo, Kenneth Torrance, and Brian Smits. ", A framework for the analysis of error in global illumination algorithms. ,1994,Unknown,Unknown," In Proceedings SIGGRAPH, ",866,http://www0.cs.ucl.ac.uk/research/vr/Projects/VLF/vlfpapers/error_misc/Arvo_J__A_Framework_for_the_Analysis_of_Error_in_Global_Illumination_Algorithms.pdf,17
Case_Based," L. Aupperle and P. Hanrahan, "," Importance and discrete three point transport, ",1993,Unknown,Unknown," in Proceedings of the Fourth Eurographics Workshop on Rendering, (Paris, France), ",868,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=6a49a73a77e9025655caaf36e0ed2bc0f7d05c37,8
Case_Based," J. M. Ortega, "," Introduction to Parallel and Vector Solution of Linear Systems, ",1988," Plenum (New York), ",Unknown,Unknown,869,(no link returned),0
Case_Based," Fox, G. C., Hiranandani, S., Kennedy, K., Koelbel, C., Kremer, U., Tseng, C.-W., and Wu, M.-Y. ", Fortran D language specification. ,1991,Unknown,Unknown,Unknown,870,(no link returned),3
Case_Based, Tim Oates and Paul R. Cohen. , Searching for planning operators with context-dependent and probabilistic effects. ,1996,Unknown,Unknown," In Proceedings of the Thirteenth National Conference on Artificial Intelligence, ",871,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=7596b1e589880a34d55b38657aac856a0cf7781f,6
Case_Based," Srinivasan, Raghavan and Howe, Adele E. ", Comparison of methods for improving search efficiency in a partial-order planner. ,1995,Unknown,Unknown," In Proceedings of the 14th International Joint Conference on Artificial Intelligence, ",872,https://www.ijcai.org/Proceedings/95-2/Papers/078.pdf,17
Case_Based, R. Simmons. , A robust layered control system for a mobile robot. ,1994,Unknown," IEEE Journal of Robotics and Automation, ",Unknown,873,https://people.csail.mit.edu/brooks/papers/AIM-864.pdf,0
Case_Based," K. N. Kutulakos, V. J. Lumelsky, and C. R. Dyer, "," Vision-guided exploration: A step toward general motion planning in three dimensions, ",1993,Unknown,Unknown," in Proc. IEEE Robotics Automat. Conf., ",874,http://www.cs.utoronto.ca/~kyros/pubs/93.icra.pdf,0
Case_Based, Suresh Jagannathan and Stephen Weeks. , A Unified Treatment of Flow Analysis in Higher-Order Languages. ,1995,Unknown,Unknown," In Conference Record of the 22nd ACM SIGPLAN-SIGACT Symposium on Principles of Program-ming Languages, ",875,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=8b993f4502c7c5e4818836a6578de4bb07270ec0,17
Case_Based, J. B. Plevyak and A. A. Chien. , Precise Concrete Type Inference for Object-Oriented Languages. ,1995,Unknown,Unknown," In Proceedings of the Ninth Conference on Object-Oriented Programming Systems, Languages and Applications (OOP--SLA\'94), ",876,http://www.cs.cornell.edu/courses/cs612/2000SP/papers/plevyak-type-inf.pdf,6
Case_Based," Aamodt, A. and Plaza, E. "," Case-based reasoning: Foundational issues, methodological variations, and system approaches. ", (1994). ,Unknown," AI Communications, ",Unknown,877,https://www.iiia.csic.es/~enric/papers/AICom.pdf,17
Case_Based," Yigal Arens, Chin Chee, Chun-Nan Hsu, and Craig A. Knoblock. ", Retrieving and integration data from multiple information sources. ,Unknown,Unknown,Unknown,Unknown,878,https://apps.dtic.mil/sti/tr/pdf/ADA269588.pdf,12
Case_Based, Victor R. ," Lesser A retrospective view of FA/C Distributed Problem Solving IEEE Transactions on Man, ",Unknown,Unknown," Machine, and Cybernetics, ",Unknown,879,https://ieeexplore.ieee.org/iel1/21/3698/00135681.pdf,16
Case_Based," M. V. Nagendraprasad, S. E. Lander, and V. R. Lesser, "," Retrieval and Reasoning in Distributed Case Based Systems, "," 1994, ",Unknown,Unknown,Unknown,880,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=3c13b1ddda499fab2a71c681557d4c62ef401033,19
Case_Based, Greg Eisenhauer and Karsten Schwan. ," Md a flexible framework for high-speed parallel molecular dynamics. In High Performance Computing, ",1994,Unknown,Unknown," Proceedings of the 1994 SCS Simulation Multiconference, ",882,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=12e4033a0ff3cbf761d34ab293d4aadc9169f09d,6
Case_Based," M. Furer, O. Goldreich, Y. Mansour, M. Sipser, and S. Zachos. ", On completeness and soundness in interactive proof systems. ,1989," JAI Press, ",Unknown," Randomness and Computation, volume 5 of Advances in Computing Research, ",883,http://www.wisdom.weizmann.ac.il/~oded/PSX/fgmsz.pdf,6
Case_Based, Alexander Russell and Ravi Sundaram. ," Symmetric alternation captures BPP. Computational Complexity, ",1996,Unknown,Unknown,Unknown,884,https://link.springer.com/content/pdf/10.1007/s000370050007.pdf,20
Case_Based," David Zuckerman, "," Simulating BPP using a general weak random source, ",Unknown,Unknown,Unknown,Unknown,886,https://www.cs.utexas.edu/~diz/Sub%20Websites/Research/Simulating_bpp_using_a_general_weak_random_sources.pdf,3
Case_Based, J. Heidemann. ," Performance interactions between p-http and tcp implementation. http://www.isi.edu/lsam/publications/phttp tcp interactions/, ",1996,Unknown,Unknown,Unknown,887,https://ant.isi.edu/~johnh/PAPERS/Heidemann96b.pdf,12
Case_Based," Pete Keleher, Alan L. Cox, and Willy Zwaenepoel. ", Lazy release consistency for software distributed shared memory. ,1992,Unknown,Unknown," In Proceedings of the International Symposium on Computer Architecture, ",889,https://people.eecs.berkeley.edu/~kubitron/cs258/handouts/papers/p13-keleher.pdf,6
Case_Based, Tim Oates and Paul R. Cohen. , Toward a plan steering agent: Experiments with schedule maintenance. ,1994," AAAI Press, ",Unknown," Second International Conference on Artificial Intelligence Planning Systems, ",890,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=de680882bfd154c370d4b447025a44f67875b8b9,23
Case_Based," Beveridge, J. R. and Riseman, E. M. "," Optimal Geometric Model Matching Under Full 3D Perspective. Computer Vision and Image Understanding, ", (1995). ,Unknown,Unknown,Unknown,891,https://www.cs.colostate.edu/~vision/publications/cvgip-1995-final-online.pdf,18
Case_Based," Olac Fuentes, Rajesh P. N. Rao, and Michael Van Wie. ", Hierarchical learning of reactive behaviors in an autonomous mobile robot using stochastic hillclimbing. ,1995,Unknown,Unknown,Unknown,892,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=6514248cefc06bd3455b7f38b59ba0e027a60366,17
Case_Based," M. Blumrich, K. Li, R. Alpert, C. Dubnicki, E. Felten, and J. Sandberg. ", Virtual memory mapped network interface for the SHRIMP multicomputer. ,1994,Unknown,Unknown," To appear in Proceedings of 1994 International Symposium on Computer Architecture, ",893,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=f4bd6425e5edff02078dc52238c01ec51f75f6fe,2
Case_Based," N. J. Boden, D. Cohen, R. E. Felderman, A. E. Kulawik, C. L. Seitz, J. N. Seizovic, and W.-K. Su. Myrinet: ", a gigabit per second local area network. ,1995,Unknown," IEEE Micro, ",Unknown,894,https://web.cse.ohio-state.edu/~panda.2/788/papers/1b_m1029.pdf,15
Case_Based," Culler, D. E., Dusseau, A., Goldstein, S. C., Krishnamurthy, A., Lumetta, S., von Eicken, T., and Yelick, K. ", Parallel Programming in Split-C. ,1993,Unknown,Unknown,Unknown,895,https://www.researchgate.net/profile/Katherine-Yelick/publication/2313628_Parallel_Programming_in_Split-C/links/09e4150c1f49c90158000000/Parallel-Programming-in-Split-C.pdf,32
Case_Based," S. K. Reinhardt, J. R. Larus, and D. A. Wood, Tempest and Typhoon: "," User-Level Shared Memory, ",1994,Unknown,Unknown," Proceedings of the 21st Annual International Symposium on Computer Architecture, ",898,https://minds.wisconsin.edu/bitstream/1793/59856/1/TR1214.pdf,21
Case_Based," Thorsten von Eicken, David E. Culler, Seth Copen Coldstein, and Klaus Erik Schauser. ", Active Messages: a Mechanism for Integrated Communication and Computation. ,1992,Unknown,Unknown," In Proceedings of the 19th International Symposium on Computer Architecture, ",900,http://www.cs.cmu.edu/~seth/papers/voneicken-isca92.pdf,3
Case_Based," M. Blum, M. Luby, and R. Rubinfeld. "," Self-testing and self-correcting programs, with applications to numerical programs. ",Unknown,Unknown,Unknown,Unknown,901,https://people.csail.mit.edu/joanne/selftestcorrect.pdf,7
Case_Based," P. Gemmell, R. Lipton, R. Rubinfeld, M. Sudan, and A. Wigderson. ", Self--Testing/Correcting for Polynomials and for Approximate Functions. ,1991,Unknown,Unknown," In 23th ACM Symposium on the Theory of Computing, ",902,https://madhu.seas.harvard.edu/papers/1991/glrsw.pdf,6
Case_Based," O. Goldreich, S. Goldwasser, and D. Ron. ", Property testing and its connection with learning and approximation. ,1996,Unknown,Unknown," In Proceedings of the 37th IEEE Symposium on Foundations of Computer Science, ",903,https://www.wisdom.weizmann.ac.il/~oded/PDF/ggr-jacm.pdf,19
Case_Based, A. Blum and M.L. Furst. , Fast planning through planning graph analysis. ,1995,Unknown,Unknown," In Proc. IJCAI-95, ",904,https://www.cs.cmu.edu/~avrim/Papers/graphplan.pdf,18
